,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_size,split1_test_size,split2_test_size,split3_test_size,split4_test_size,mean_test_size,std_test_size,rank_test_size,split0_train_size,split1_train_size,split2_train_size,split3_train_size,split4_train_size,mean_train_size,std_train_size,split0_test_compute,split1_test_compute,split2_test_compute,split3_test_compute,split4_test_compute,mean_test_compute,std_test_compute,rank_test_compute,split0_train_compute,split1_train_compute,split2_train_compute,split3_train_compute,split4_train_compute,mean_train_compute,std_train_compute,depth_param_type,depth_param_value,feature_set
15,0.15670347213745117,0.01989600346885121,0.05064711570739746,0.005660892440592507,0.19260345798622838,43,"{'min_samples_split': np.float64(0.19260345798622838), 'n_estimators': 43}",0.8641975308641975,0.8641975308641975,0.8,0.7875,0.8625,0.835679012345679,0.03446791646822769,65,0.8785046728971962,0.9096573208722741,0.8788819875776398,0.8850931677018633,0.8509316770186336,0.8806137652135215,0.01871933148242026,1672.0,1792.0,1592.0,1720.0,1632.0,1681.6,69.63217647036463,62,1672.0,1792.0,1592.0,1720.0,1632.0,1681.6,69.63217647036463,174.75308641975306,172.95061728395063,161.38750000000005,175.28750000000005,164.09999999999997,169.69574074074075,5.792718133756629,59,172.24610591900316,173.93146417445482,165.27639751552798,172.20186335403733,163.96273291925462,169.52371277645557,4.073729770695624,min_samples_split,param_min_samples_split,combined
16,0.06722579002380372,0.009562036392939812,0.02715911865234375,0.00687198545775997,0.1191929601098553,16,"{'min_samples_split': np.float64(0.1191929601098553), 'n_estimators': 16}",0.8518518518518519,0.9012345679012346,0.825,0.825,0.8875,0.8581172839506174,0.031480815776064895,62,0.9127725856697819,0.9314641744548287,0.9161490683229814,0.922360248447205,0.8944099378881988,0.9154312029565992,0.012284502497959685,976.0,1040.0,928.0,1008.0,944.0,979.2,40.97999511957023,75,976.0,1040.0,928.0,1008.0,944.0,979.2,40.97999511957023,77.32098765432099,75.38271604938271,69.5375,76.75,72.225,74.24324074074075,2.94183832436769,84,76.23052959501558,75.96261682242991,71.35403726708074,75.15217391304348,70.90683229813665,73.92123797914127,2.3105159479225663,min_samples_split,param_min_samples_split,combined
17,0.3939384937286377,0.10447618451807254,0.2874542236328125,0.05435811321916102,0.01821848490119729,81,"{'min_samples_split': np.float64(0.01821848490119729), 'n_estimators': 81}",0.9382716049382716,0.9506172839506173,0.875,0.9125,0.975,0.9302777777777778,0.03420338007649561,6,1.0,1.0,0.9968944099378882,1.0,0.9968944099378882,0.9987577639751553,0.0015214222004864217,16248.0,16456.0,16304.0,15440.0,16320.0,16153.6,363.2880950430388,2,16248.0,16456.0,16304.0,15440.0,16320.0,16153.6,363.2880950430388,507.641975308642,496.5679012345679,478.425,500.9875,497.3249999999998,496.1894753086419,9.707625896029652,7,501.91277258566987,502.33021806853577,494.9316770186337,487.027950310559,490.45031055900625,495.3305857084809,6.086542622711309,min_samples_split,param_min_samples_split,combined
18,0.23279037475585937,0.027769529860445855,0.12439932823181152,0.013471430466062008,0.052380855526097295,52,"{'min_samples_split': np.float64(0.052380855526097295), 'n_estimators': 52}",0.9135802469135802,0.9259259259259259,0.875,0.8625,0.975,0.9104012345679011,0.0399296840424962,35,0.9781931464174455,0.9688473520249221,0.9751552795031055,0.968944099378882,0.9751552795031055,0.9732590313654921,0.0037314489946346707,7096.0,6872.0,6968.0,6760.0,6976.0,6934.4,112.50173331998045,27,7096.0,6872.0,6968.0,6760.0,6976.0,6934.4,112.50173331998045,300.3456790123456,286.32098765432096,283.11249999999995,297.96250000000003,292.6875,292.0858333333333,6.58599151751544,34,297.4143302180686,290.9408099688474,291.27018633540376,289.3354037267081,289.3757763975155,291.66730132930866,2.9800222819802555,min_samples_split,param_min_samples_split,combined
19,0.05537347793579102,0.0025479464168745134,0.03608007431030273,0.0069553338218835605,0.010335093497996953,13,"{'min_samples_split': np.float64(0.010335093497996953), 'n_estimators': 13}",0.9506172839506173,0.9629629629629629,0.8625,0.9,0.9375,0.922716049382716,0.03676642392679191,19,1.0,0.9968847352024922,0.9968944099378882,1.0,0.9937888198757764,0.9975135930032314,0.00232453109938882,2856.0,2824.0,2768.0,2648.0,2752.0,2769.6,71.44676339765154,53,2856.0,2824.0,2768.0,2648.0,2752.0,2769.6,71.44676339765154,83.20987654320989,78.18518518518518,74.52499999999999,80.8,78.775,79.09901234567901,2.8863200262107567,80,81.62616822429906,79.18691588785047,77.25465838509317,78.3695652173913,76.98447204968944,78.68435595286469,1.6697041387815261,min_samples_split,param_min_samples_split,combined
20,0.19534635543823242,0.016487967027140952,0.06886305809020996,0.005017089882271858,0.14020542378744186,50,"{'min_samples_split': np.float64(0.14020542378744186), 'n_estimators': 50}",0.8765432098765432,0.8765432098765432,0.85,0.8375,0.925,0.8731172839506172,0.030060904493488246,58,0.9221183800623053,0.9252336448598131,0.9285714285714286,0.9099378881987578,0.8881987577639752,0.9148120198912562,0.014719628894598755,2680.0,2728.0,2648.0,2600.0,2664.0,2664.0,41.72289539329695,54,2680.0,2728.0,2648.0,2600.0,2664.0,2664.0,41.72289539329695,224.50617283950612,220.53086419753086,214.76250000000005,223.56250000000003,217.72500000000002,220.21740740740742,3.6235208858717596,50,223.0903426791277,221.89408099688478,218.5776397515528,219.3975155279504,216.41925465838509,219.87576672278018,2.3777478662917524,min_samples_split,param_min_samples_split,combined
21,0.4613058090209961,0.06937034767378303,0.3538917064666748,0.10532972330473377,0.030292526775754877,80,"{'min_samples_split': np.float64(0.030292526775754877), 'n_estimators': 80}",0.9259259259259259,0.9506172839506173,0.8875,0.8875,0.975,0.9253086419753085,0.03455177644197834,13,0.9937694704049844,0.9968847352024922,0.9968944099378882,0.9968944099378882,0.9937888198757764,0.9956463690718058,0.0015245983275368154,13944.0,14016.0,13744.0,13488.0,13632.0,13764.8,194.88499172588945,11,13944.0,14016.0,13744.0,13488.0,13632.0,13764.8,194.88499172588945,489.9382716049381,475.2839506172841,459.0500000000001,484.3999999999999,476.1,476.95444444444445,10.470012617603206,8,483.86604361370684,482.52959501557626,473.4813664596274,471.3322981366461,469.4347826086957,476.1288171668504,5.927230700398485,min_samples_split,param_min_samples_split,combined
22,0.15864601135253906,0.009843476687150847,0.06265244483947754,0.008111729536662683,0.13343357632367456,42,"{'min_samples_split': np.float64(0.13343357632367456), 'n_estimators': 42}",0.8765432098765432,0.8641975308641975,0.8625,0.8625,0.9125,0.8756481481481482,0.019161024795366677,57,0.9221183800623053,0.9252336448598131,0.9316770186335404,0.9130434782608695,0.8975155279503105,0.9179176099533679,0.011836336200900731,2392.0,2440.0,2408.0,2336.0,2336.0,2382.4,40.91747792814215,56,2392.0,2440.0,2408.0,2336.0,2336.0,2382.4,40.91747792814215,194.37037037037035,189.2098765432099,185.00000000000006,192.31250000000003,185.275,189.23354938271606,3.727210237094386,55,192.52647975077878,190.70404984423675,188.86024844720495,189.30434782608697,184.14596273291926,189.10821772024534,2.791240792743675,min_samples_split,param_min_samples_split,combined
23,0.08543252944946289,0.0030682409472144625,0.031093454360961913,0.0046589269494460035,0.5986316248348169,27,"{'min_samples_split': np.float64(0.5986316248348169), 'n_estimators': 27}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,94,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,216.0,216.0,216.0,216.0,216.0,216.0,0.0,96,216.0,216.0,216.0,216.0,216.0,216.0,0.0,53.0,53.0,53.0,53.0,53.0,53.0,0.0,91,53.0,53.0,53.0,53.0,53.0,53.0,0.0,min_samples_split,param_min_samples_split,combined
24,0.04438014030456543,0.00808638745641003,0.01192612648010254,0.0008048115613791027,0.3569802621237461,10,"{'min_samples_split': np.float64(0.3569802621237461), 'n_estimators': 10}",0.7777777777777778,0.7283950617283951,0.6375,0.725,0.65,0.7037345679012346,0.05256838833284524,80,0.7476635514018691,0.6915887850467289,0.6708074534161491,0.7857142857142857,0.7049689440993789,0.7201486039356823,0.04131964526340234,192.0,152.0,152.0,168.0,144.0,161.6,17.083325203250098,98,192.0,152.0,152.0,168.0,144.0,161.6,17.083325203250098,30.48148148148148,26.185185185185187,26.2125,28.1875,25.787499999999998,27.37083333333333,1.7662116765996447,98,30.470404984423677,26.314641744548286,26.403726708074537,28.009316770186334,25.60248447204969,27.360114935856508,1.7431193126805224,min_samples_split,param_min_samples_split,combined
25,0.302519416809082,0.049145251286823045,0.11835851669311523,0.032383524007947244,0.15013877371745804,57,"{'min_samples_split': np.float64(0.15013877371745804), 'n_estimators': 57}",0.8888888888888888,0.8641975308641975,0.85,0.825,0.9,0.8656172839506173,0.026905084172628598,60,0.9190031152647975,0.9283489096573209,0.9254658385093167,0.9099378881987578,0.8913043478260869,0.9148120198912559,0.013346792287247125,2968.0,2992.0,2840.0,2824.0,2888.0,2902.4,67.2,51,2968.0,2992.0,2840.0,2824.0,2888.0,2902.4,67.2,253.358024691358,247.9753086419753,240.03750000000008,250.70000000000007,243.10000000000002,247.03416666666672,4.873320723438451,40,251.7196261682243,249.62616822429914,243.9844720496895,246.01863354037272,241.78571428571425,246.62692285365998,3.625492032314779,min_samples_split,param_min_samples_split,combined
26,0.3316492080688477,0.0775266511498576,0.2735757827758789,0.059781014439827314,0.0112549795830755,58,"{'min_samples_split': np.float64(0.0112549795830755), 'n_estimators': 58}",0.9506172839506173,0.9259259259259259,0.9,0.925,0.9625,0.9328086419753087,0.02183336038421065,2,1.0,1.0,0.9968944099378882,1.0,1.0,0.9993788819875776,0.0012422360248447006,13112.0,13384.0,13160.0,12216.0,13200.0,13014.4,409.6874906559877,12,13112.0,13384.0,13160.0,12216.0,13200.0,13014.4,409.6874906559877,368.679012345679,357.3333333333332,346.2125000000001,362.6875,363.47499999999997,359.6774691358024,7.632950584351469,20,363.49844236760134,362.0996884735203,357.1583850931678,351.7546583850932,356.5807453416148,358.21838393219946,4.207820045205623,min_samples_split,param_min_samples_split,combined
27,0.2685710430145264,0.06341929224155736,0.15543618202209472,0.04193896761165235,0.041509776473593246,44,"{'min_samples_split': np.float64(0.041509776473593246), 'n_estimators': 44}",0.9259259259259259,0.9506172839506173,0.8875,0.9,0.975,0.9278086419753085,0.032090217285333324,8,0.9781931464174455,0.9781931464174455,0.9813664596273292,0.9875776397515528,0.9782608695652174,0.9807182523557982,0.00364039608534987,6648.0,6848.0,6552.0,6448.0,6536.0,6606.4,136.46039718541053,31,6648.0,6848.0,6552.0,6448.0,6536.0,6606.4,136.46039718541053,262.5185185185185,255.18518518518522,247.42500000000004,256.9125000000001,254.05,255.21824074074075,4.8634360366210565,38,259.34267912772583,259.05295950155767,253.5372670807453,249.79503105590067,250.18944099378882,254.38347555194363,4.141439315183688,min_samples_split,param_min_samples_split,combined
28,0.03097524642944336,0.003605823072871486,0.012128686904907227,0.002339955306255285,0.5468761210961881,8,"{'min_samples_split': np.float64(0.5468761210961881), 'n_estimators': 8}",0.7037037037037037,0.49382716049382713,0.5,0.5125,0.5,0.5420061728395063,0.08107645782477545,90,0.6947040498442367,0.5015576323987538,0.5,0.577639751552795,0.5,0.5547802867591571,0.0760731558153584,88.0,64.0,64.0,64.0,64.0,68.8,9.6,99,88.0,64.0,64.0,64.0,64.0,68.8,9.6,18.728395061728396,16.0,16.0,16.0,16.0,16.54567901234568,1.0913580246913583,99,18.71651090342679,16.0,16.0,16.0,16.0,16.54330218068536,1.0866043613707161,min_samples_split,param_min_samples_split,combined
29,0.030468845367431642,0.00432505738165701,0.019145488739013672,0.00408052812916333,0.015274719818085187,6,"{'min_samples_split': np.float64(0.015274719818085187), 'n_estimators': 6}",0.8518518518518519,0.9506172839506173,0.9,0.8875,0.9125,0.9004938271604936,0.03222307954963719,38,0.9844236760124611,0.9750778816199377,0.984472049689441,0.9875776397515528,0.9782608695652174,0.9819624233277221,0.004582249655419545,1280.0,1304.0,1184.0,1144.0,1144.0,1211.2,67.99529395480249,69,1280.0,1304.0,1184.0,1144.0,1144.0,1211.2,67.99529395480249,39.22222222222222,36.53086419753086,33.6625,36.95,34.162499999999994,36.105617283950615,2.017501935179111,96,38.647975077881625,37.35514018691589,35.24223602484472,35.31987577639752,33.62111801242236,36.03726901569242,1.7627868137706604,min_samples_split,param_min_samples_split,combined
