,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_size,split1_test_size,split2_test_size,split3_test_size,split4_test_size,mean_test_size,std_test_size,rank_test_size,split0_train_size,split1_train_size,split2_train_size,split3_train_size,split4_train_size,mean_train_size,std_train_size,split0_test_compute,split1_test_compute,split2_test_compute,split3_test_compute,split4_test_compute,mean_test_compute,std_test_compute,rank_test_compute,split0_train_compute,split1_train_compute,split2_train_compute,split3_train_compute,split4_train_compute,mean_train_compute,std_train_compute,depth_param_type,depth_param_value,feature_set
66,0.09037747383117675,0.02543833463294528,0.0836944580078125,0.04867023895443811,8,14,"{'max_depth': 8, 'n_estimators': 14}",0.9382716049382716,0.9506172839506173,0.875,0.875,0.9375,0.9152777777777779,0.03321452305830312,40,1.0,0.9937694704049844,0.9937888198757764,0.9968944099378882,0.9937888198757764,0.995648304018885,0.00248738481860346,3192.0,3184.0,3184.0,3048.0,3256.0,3172.8,67.99529395480249,62,3192.0,3184.0,3184.0,3048.0,3256.0,3172.8,67.99529395480249,89.55555555555556,84.25925925925927,80.625,86.33749999999999,85.425,85.24046296296297,2.902510200910983,87,87.95638629283488,85.10280373831775,83.27018633540374,83.1055900621118,83.15217391304347,84.51742806834234,1.8752021624126596,max_depth,param_max_depth,combined
67,0.31867384910583496,0.16991204872526922,0.1586465358734131,0.035260660467239614,8,31,"{'max_depth': 8, 'n_estimators': 31}",0.9259259259259259,0.9382716049382716,0.875,0.9,0.95,0.9178395061728395,0.027094757711460846,35,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6952.0,7152.0,7192.0,6720.0,7096.0,7022.4,171.68529348782323,34,6952.0,7152.0,7192.0,6720.0,7096.0,7022.4,171.68529348782323,194.3827160493827,188.4567901234568,181.52499999999998,191.375,191.075,189.3629012345679,4.3458508374771,51,191.78816199376945,191.09657320872273,187.13975155279502,185.28571428571428,186.4099378881987,188.34402778584,2.60702256184901,max_depth,param_max_depth,combined
68,0.20006256103515624,0.13914792293303185,0.11623425483703613,0.06005729993695098,9,17,"{'max_depth': 9, 'n_estimators': 17}",0.9259259259259259,0.9135802469135802,0.8625,0.8875,0.95,0.9079012345679013,0.030354338084911062,47,1.0,1.0,0.9937888198757764,0.9968944099378882,0.9968944099378882,0.9975155279503106,0.002324010799238471,4136.0,4336.0,4104.0,3992.0,4160.0,4145.6,111.24315709291965,58,4136.0,4336.0,4104.0,3992.0,4160.0,4145.6,111.24315709291965,110.49382716049381,104.70370370370371,98.87499999999999,107.09999999999998,105.8,105.39450617283948,3.7962449278869275,82,108.74454828660433,106.10903426791273,101.51242236024845,103.15838509316772,102.80434782608694,104.46574756680404,2.615343277407694,max_depth,param_max_depth,combined
69,0.5361227035522461,0.16292612442919294,0.28018460273742674,0.06437408202571403,5,85,"{'max_depth': 5, 'n_estimators': 85}",0.8888888888888888,0.9382716049382716,0.8875,0.8625,0.975,0.9104320987654321,0.04057469435846914,42,0.9719626168224299,0.9781931464174455,0.9875776397515528,0.9720496894409938,0.9875776397515528,0.9794721464367949,0.0069931364591892045,10856.0,11528.0,11448.0,10480.0,11696.0,11201.6,458.65612390984165,23,10856.0,11528.0,11448.0,10480.0,11696.0,11201.6,458.65612390984165,454.3209876543211,452.567901234568,444.8375000000001,447.24999999999983,453.6875,450.5327777777778,3.7856928759956685,14,450.1993769470406,455.1682242990654,451.7391304347826,441.64285714285717,448.9472049689443,449.53935875853796,4.464619369824921,max_depth,param_max_depth,combined
70,0.28909692764282224,0.10887938598314895,0.15548081398010255,0.023470057144261508,5,59,"{'max_depth': 5, 'n_estimators': 59}",0.8888888888888888,0.9259259259259259,0.8875,0.8375,0.975,0.902962962962963,0.045692919971568026,52,0.9844236760124611,0.9719626168224299,0.9813664596273292,0.9658385093167702,0.9875776397515528,0.9782337803061086,0.008104399203636252,7672.0,8184.0,8008.0,7208.0,8096.0,7833.6,357.6420556925597,28,7672.0,8184.0,8008.0,7208.0,8096.0,7833.6,357.6420556925597,316.2716049382716,314.22222222222223,308.975,310.8374999999998,315.65,313.1912654320987,2.825379441952457,32,313.0249221183802,316.16822429906546,313.7515527950312,305.84782608695656,311.91614906832314,312.14173487355134,3.442334304306268,max_depth,param_max_depth,combined
71,0.32820591926574705,0.06529571092399766,0.1692119598388672,0.05668521183243189,4,65,"{'max_depth': 4, 'n_estimators': 65}",0.8518518518518519,0.8765432098765432,0.875,0.825,0.925,0.8706790123456789,0.03299958662731311,61,0.9376947040498442,0.9470404984423676,0.953416149068323,0.937888198757764,0.9565217391304348,0.9465122578897468,0.007749272453930846,5832.0,5832.0,5856.0,5456.0,6016.0,5798.4,184.4793755410073,42,5832.0,5832.0,5856.0,5456.0,6016.0,5798.4,184.4793755410073,308.888888888889,304.6790123456791,301.21250000000003,304.35,307.4,305.30608024691367,2.6565285816868984,35,306.34579439252343,305.6355140186915,303.8509316770186,302.18012422360243,306.1180124223602,304.8260753468392,1.5865560734975777,max_depth,param_max_depth,combined
72,0.4995819091796875,0.2526427622522468,0.45694775581359864,0.2305531750911344,7,77,"{'max_depth': 7, 'n_estimators': 77}",0.9382716049382716,0.9506172839506173,0.9125,0.9,0.9625,0.9327777777777777,0.023312707259525393,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15768.0,16432.0,16232.0,15104.0,16672.0,16041.6,554.9809366095379,11,15768.0,16432.0,16232.0,15104.0,16672.0,16041.6,554.9809366095379,470.2962962962962,459.8888888888889,444.18749999999994,460.43749999999994,466.43749999999994,460.24953703703693,8.914961449001,13,463.7165109034267,464.25856697819324,457.1180124223603,449.68322981366464,457.37888198757776,458.4310404210445,5.315101773464714,max_depth,param_max_depth,combined
73,0.46352663040161135,0.1830926934389156,0.378265380859375,0.046533043638569825,9,84,"{'max_depth': 9, 'n_estimators': 84}",0.9506172839506173,0.9506172839506173,0.9,0.9125,0.975,0.937746913580247,0.027500259798415323,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21032.0,21144.0,20840.0,19912.0,21472.0,20880.0,525.7162732881682,3,21032.0,21144.0,20840.0,19912.0,21472.0,20880.0,525.7162732881682,538.2345679012345,521.7407407407406,501.91249999999985,528.4875000000001,529.725,524.020061728395,12.235163267163065,8,529.0373831775702,525.8193146417443,518.3788819875776,513.5124223602484,518.9068322981367,521.1309668930554,5.568751922977239,max_depth,param_max_depth,combined
74,0.2535568714141846,0.15059079364774156,0.1265564441680908,0.024270446273974414,9,29,"{'max_depth': 9, 'n_estimators': 29}",0.9259259259259259,0.9259259259259259,0.875,0.9,0.9625,0.9178703703703703,0.029253398381597108,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7080.0,7240.0,7160.0,6824.0,7104.0,7081.6,140.07083922073144,32,7080.0,7240.0,7160.0,6824.0,7104.0,7081.6,140.07083922073144,186.32098765432096,179.22222222222226,171.675,182.8125,181.17499999999998,180.2411419753086,4.875766241041584,52,183.39563862928347,181.32087227414328,176.55279503105595,176.90683229813664,176.54037267080741,178.94330218068532,2.8674707895711973,max_depth,param_max_depth,combined
75,0.23551487922668457,0.038144297559639675,0.0979382038116455,0.03778007727278738,3,55,"{'max_depth': 3, 'n_estimators': 55}",0.7530864197530864,0.8888888888888888,0.8,0.775,0.8625,0.8158950617283951,0.05171093432290192,77,0.8286604361370716,0.8847352024922118,0.8757763975155279,0.8819875776397516,0.8633540372670807,0.8669027302103288,0.020490768354004627,2784.0,2840.0,2832.0,2736.0,2880.0,2814.4,49.67735902803208,66,2784.0,2840.0,2832.0,2736.0,2880.0,2814.4,49.67735902803208,216.7037037037037,215.45679012345678,215.31249999999997,215.06250000000003,216.2875,215.76459876543208,0.6240874804704717,48,215.96884735202485,215.7352024922118,215.92236024844723,214.18012422360252,215.72981366459626,215.50726959617654,0.6705443134834477,max_depth,param_max_depth,combined
76,0.12166371345520019,0.017422447577247584,0.07391252517700195,0.003412294232894112,9,26,"{'max_depth': 9, 'n_estimators': 26}",0.9382716049382716,0.9259259259259259,0.875,0.9,0.9625,0.9203395061728395,0.030330320878265864,30,1.0,1.0,1.0,1.0,0.9968944099378882,0.9993788819875776,0.0012422360248447006,6368.0,6424.0,6448.0,6112.0,6400.0,6350.4,122.10421778136904,40,6368.0,6424.0,6448.0,6112.0,6400.0,6350.4,122.10421778136904,167.5432098765432,160.01234567901236,154.0375,163.7625,162.61249999999998,161.5936111111111,4.4885444086047555,63,165.04672897196258,162.05919003115264,157.8105590062112,158.25465838509317,158.36024844720492,160.30627696832488,2.8202611002215994,max_depth,param_max_depth,combined
77,0.30388565063476564,0.09972850707740424,0.1713305950164795,0.04922861710981387,6,55,"{'max_depth': 6, 'n_estimators': 55}",0.9259259259259259,0.9382716049382716,0.9,0.9125,0.95,0.9253395061728394,0.017791382825687676,18,0.9968847352024922,0.9968847352024922,0.9937888198757764,0.9937888198757764,0.9968944099378882,0.995648304018885,0.0015182665551155597,9520.0,10064.0,9840.0,9072.0,9792.0,9657.6,340.1044545430124,26,9520.0,10064.0,9840.0,9072.0,9792.0,9657.6,340.1044545430124,321.2839506172839,316.7777777777778,307.83750000000003,316.6750000000001,316.9375000000001,315.90234567901246,4.391772491044178,31,316.8411214953271,319.7414330218068,313.88509316770194,309.3136645962734,311.1428571428571,314.1848338847933,3.7683793618137105,max_depth,param_max_depth,combined
78,0.40528321266174316,0.08819993639755258,0.33532299995422366,0.036071870104493774,7,89,"{'max_depth': 7, 'n_estimators': 89}",0.9382716049382716,0.9506172839506173,0.8875,0.9,0.9625,0.9277777777777777,0.029090549969811613,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18448.0,19184.0,18832.0,17432.0,19152.0,18609.6,645.9800616118116,6,18448.0,19184.0,18832.0,17432.0,19152.0,18609.6,645.9800616118116,543.5308641975307,534.1358024691359,515.0749999999999,533.7999999999998,539.4125,533.1908333333332,9.747541663826594,3,536.5981308411214,538.8629283489097,529.9409937888199,521.4627329192547,529.0838509316771,531.1897273659566,6.143896378427271,max_depth,param_max_depth,combined
79,0.1326526165008545,0.008807535518891517,0.044205665588378906,0.007868536963543522,2,39,"{'max_depth': 2, 'n_estimators': 39}",0.7530864197530864,0.7407407407407407,0.7625,0.6875,0.725,0.7337654320987654,0.026324718020231248,86,0.7663551401869159,0.7570093457943925,0.7701863354037267,0.7577639751552795,0.7391304347826086,0.7580890462645847,0.01072728378392924,920.0,920.0,928.0,904.0,928.0,920.0,8.763560920082657,89,920.0,920.0,928.0,904.0,928.0,920.0,8.763560920082657,116.72839506172839,116.65432098765433,116.7625,116.28750000000001,116.725,116.63154320987655,0.1755839919408342,78,116.59190031152649,116.6822429906542,116.78260869565217,116.13043478260869,116.72981366459626,116.58340008900757,0.23500670027374962,max_depth,param_max_depth,combined
80,0.03988428115844726,0.008774981118324532,0.013029146194458007,0.0027087515424457547,2,8,"{'max_depth': 2, 'n_estimators': 8}",0.7037037037037037,0.691358024691358,0.6875,0.6,0.675,0.6715123456790124,0.03691048337478006,93,0.7102803738317757,0.7258566978193146,0.7267080745341615,0.7111801242236024,0.7422360248447205,0.7232522590507149,0.011773830057326186,192.0,192.0,184.0,184.0,184.0,187.2,3.919183588453085,99,192.0,192.0,184.0,184.0,184.0,187.2,3.919183588453085,24.0,24.0,23.7625,23.7625,23.725,23.85,0.12323757543866228,99,24.0,24.0,23.782608695652172,23.70807453416149,23.72981366459627,23.844099378881985,0.1295801638562519,max_depth,param_max_depth,combined
81,0.10239200592041016,0.014218446744332277,0.06700668334960938,0.014453041301074205,9,20,"{'max_depth': 9, 'n_estimators': 20}",0.9259259259259259,0.9135802469135802,0.8625,0.8875,0.9875,0.9154012345679012,0.04216476398670537,37,1.0,1.0,1.0,0.9968944099378882,0.9968944099378882,0.9987577639751553,0.0015214222004864217,4872.0,5000.0,4944.0,4736.0,4848.0,4880.0,89.7997772825746,49,4872.0,5000.0,4944.0,4736.0,4848.0,4880.0,89.7997772825746,128.7407407407407,123.22222222222224,117.07499999999999,126.26249999999999,124.5625,123.97259259259258,3.910671111525994,73,127.14953271028034,124.83177570093454,120.32919254658385,122.02795031055902,121.40372670807452,123.14843559528644,2.4935933821279157,max_depth,param_max_depth,combined
82,0.11714653968811035,0.017590728598150716,0.05866494178771973,0.017898857548880483,5,25,"{'max_depth': 5, 'n_estimators': 25}",0.8888888888888888,0.9259259259259259,0.875,0.85,0.9625,0.900462962962963,0.0395620746465973,55,0.9657320872274143,0.9688473520249221,0.9751552795031055,0.9658385093167702,0.9813664596273292,0.9713879375399083,0.0060498452812757205,3192.0,3256.0,3296.0,3096.0,3344.0,3236.8,86.25172462043875,61,3192.0,3256.0,3296.0,3096.0,3344.0,3236.8,86.25172462043875,134.80246913580245,130.54320987654322,129.8375,133.0625,132.11249999999998,132.07163580246913,1.7758592866524967,68,133.6386292834891,131.62928348909657,131.8944099378882,130.67080745341613,130.84782608695656,131.7361912501693,1.0564060006206915,max_depth,param_max_depth,combined
83,0.21744875907897948,0.022246512925052957,0.09807934761047363,0.013164577989547024,4,53,"{'max_depth': 4, 'n_estimators': 53}",0.8518518518518519,0.8765432098765432,0.8625,0.8125,0.9125,0.8631790123456791,0.03258309228355598,69,0.9283489096573209,0.9439252336448598,0.9503105590062112,0.9316770186335404,0.9503105590062112,0.9409144559896288,0.009261333483065294,4752.0,4816.0,4848.0,4512.0,4912.0,4768.0,138.0086953782261,52,4752.0,4816.0,4848.0,4512.0,4912.0,4768.0,138.0086953782261,253.03703703703712,249.79012345679016,247.65,249.575,251.21249999999998,250.25293209876546,1.7956085400106223,45,251.1588785046729,250.60436137071645,249.60869565217394,247.62422360248445,249.83229813664593,249.7656914533387,1.2049320377852517,max_depth,param_max_depth,combined
84,0.14764814376831054,0.0275988883833098,0.08200035095214844,0.013634996942341979,6,30,"{'max_depth': 6, 'n_estimators': 30}",0.9012345679012346,0.9382716049382716,0.875,0.875,0.95,0.9079012345679013,0.031318021533835436,47,0.9937694704049844,0.9844236760124611,0.9906832298136646,0.9937888198757764,1.0,0.9925330392213774,0.005060529950355702,4984.0,5144.0,5336.0,4736.0,5072.0,5054.4,196.9625345084694,46,4984.0,5144.0,5336.0,4736.0,5072.0,5054.4,196.9625345084694,174.56790123456787,170.93827160493834,167.575,171.80000000000004,171.35,171.24623456790127,2.232653009414602,58,172.50778816199377,172.99999999999997,170.5155279503106,167.8944099378882,168.42857142857144,170.4692594957528,2.0667194016596655,max_depth,param_max_depth,combined
85,0.15576891899108886,0.006654173310534771,0.05237264633178711,0.001706602130397429,3,43,"{'max_depth': 3, 'n_estimators': 43}",0.7407407407407407,0.8765432098765432,0.8,0.775,0.875,0.8134567901234568,0.054249602365412465,79,0.8348909657320872,0.881619937694704,0.8788819875776398,0.8664596273291926,0.8478260869565217,0.861935721058029,0.018031143206252803,2160.0,2200.0,2184.0,2136.0,2240.0,2184.0,35.41750979388585,75,2160.0,2200.0,2184.0,2136.0,2240.0,2184.0,35.41750979388585,169.0246913580247,168.03703703703704,167.61249999999998,168.15,168.7125,168.30734567901234,0.5018704592392791,60,168.36137071651086,168.27725856697816,168.16459627329195,167.40062111801245,168.35714285714286,168.11219790638725,0.3628821446388195,max_depth,param_max_depth,combined
86,0.12168445587158203,0.00829023064703725,0.051699066162109376,0.003921874191417123,4,29,"{'max_depth': 4, 'n_estimators': 29}",0.8641975308641975,0.8765432098765432,0.85,0.8125,0.9375,0.868148148148148,0.04079665541966498,65,0.9065420560747663,0.9376947040498442,0.9409937888198758,0.9285714285714286,0.9347826086956522,0.9297169172423135,0.01228707027125575,2544.0,2488.0,2632.0,2456.0,2648.0,2553.6,76.13041442157004,70,2544.0,2488.0,2632.0,2456.0,2648.0,2553.6,76.13041442157004,137.93827160493834,134.96296296296296,135.0875,136.9375,137.63749999999996,136.51274691358023,1.2578365866650785,67,136.78816199376945,135.75077881619936,136.17080745341613,135.94409937888196,137.07453416149067,136.34567636075153,0.5045341464677939,max_depth,param_max_depth,combined
87,0.0967972755432129,0.012902659018198434,0.06311440467834473,0.00528726209343234,7,22,"{'max_depth': 7, 'n_estimators': 22}",0.9135802469135802,0.9382716049382716,0.9,0.8875,0.9625,0.9203703703703704,0.026969905100517607,26,0.9968847352024922,0.9968847352024922,0.9968944099378882,1.0,0.9968944099378882,0.9975116580561523,0.0012441784950235552,4440.0,4672.0,4664.0,4424.0,4608.0,4561.6,108.21016588102987,54,4440.0,4672.0,4664.0,4424.0,4608.0,4561.6,108.21016588102987,133.98765432098767,128.93827160493828,126.9,132.4,130.8,130.6051851851852,2.49829576418541,69,132.33644859813086,131.17133956386292,130.24844720496895,128.71428571428572,127.93788819875778,130.08168185600124,1.5977960518506913,max_depth,param_max_depth,combined
88,0.1899550437927246,0.035447222408915936,0.07460737228393555,0.010914553803592117,3,49,"{'max_depth': 3, 'n_estimators': 49}",0.7777777777777778,0.8888888888888888,0.8125,0.7625,0.8625,0.8208333333333332,0.048360464926437946,76,0.8411214953271028,0.881619937694704,0.8819875776397516,0.8819875776397516,0.84472049689441,0.866287417039144,0.019112990009775215,2472.0,2520.0,2504.0,2424.0,2560.0,2496.0,45.81702740248433,71,2472.0,2520.0,2504.0,2424.0,2560.0,2496.0,45.81702740248433,192.79012345679013,191.46913580246914,191.54999999999998,191.25000000000003,192.35,191.88185185185185,0.5871655556375649,50,192.03115264797503,191.7725856697819,192.13354037267084,190.37267080745343,191.85403726708074,191.63279735299238,0.6427810352936704,max_depth,param_max_depth,combined
89,0.052460098266601564,0.002119437653939235,0.033680057525634764,0.003454443798094165,8,12,"{'max_depth': 8, 'n_estimators': 12}",0.9012345679012346,0.9382716049382716,0.875,0.875,0.95,0.9079012345679013,0.031318021533835436,47,1.0,0.9937694704049844,0.9968944099378882,0.9968944099378882,0.9937888198757764,0.9962694220313075,0.0023281570795467923,2736.0,2744.0,2688.0,2600.0,2800.0,2713.6,67.00925309239015,67,2736.0,2744.0,2688.0,2600.0,2800.0,2713.6,67.00925309239015,76.8395061728395,72.28395061728395,68.475,73.425,72.8875,72.78219135802468,2.6715627485486886,90,75.61993769470405,72.67289719626167,70.72360248447205,70.73602484472049,71.02484472049689,72.15546138813103,1.876893708457169,max_depth,param_max_depth,combined
90,0.055989313125610354,0.009899279614789626,0.03006734848022461,0.0023209713447042563,6,12,"{'max_depth': 6, 'n_estimators': 12}",0.9259259259259259,0.9382716049382716,0.8875,0.8375,0.925,0.9028395061728395,0.03683491659591416,54,0.9781931464174455,0.9813084112149533,0.9813664596273292,0.984472049689441,0.9937888198757764,0.9838257773649891,0.005362682005274008,1928.0,2024.0,2072.0,1952.0,2040.0,2003.2,54.4,79,1928.0,2024.0,2072.0,1952.0,2040.0,2003.2,54.4,69.87654320987654,67.38271604938272,64.2,68.25,67.325,67.40685185185185,1.8494028909875502,92,68.73831775700934,67.98442367601245,65.84161490683229,66.4223602484472,66.08695652173914,67.01473462200809,1.1400811508520856,max_depth,param_max_depth,combined
91,0.27981767654418943,0.05848482580646991,0.1743297576904297,0.03502295896016729,7,52,"{'max_depth': 7, 'n_estimators': 52}",0.9382716049382716,0.9382716049382716,0.9,0.8875,0.9625,0.9253086419753087,0.027529237896936048,19,0.9968847352024922,1.0,1.0,1.0,1.0,0.9993769470404985,0.0012461059190031153,10608.0,11472.0,10984.0,10304.0,11184.0,10910.4,413.4816078134552,24,10608.0,11472.0,10984.0,10304.0,11184.0,10910.4,413.4816078134552,317.3950617283951,310.66666666666674,300.67499999999995,313.21250000000003,315.43750000000006,311.4773456790124,5.849116491141844,33,313.1838006230529,314.20249221183803,308.81055900621124,304.6832298136645,308.080745341615,309.79216539927637,3.491358034558042,max_depth,param_max_depth,combined
92,0.23531146049499513,0.05508018624703352,0.11507854461669922,0.018092266689257407,5,46,"{'max_depth': 5, 'n_estimators': 46}",0.8765432098765432,0.9259259259259259,0.8875,0.875,0.975,0.9079938271604938,0.03823380251728371,45,0.9781931464174455,0.9688473520249221,0.984472049689441,0.968944099378882,0.9875776397515528,0.9776068574524487,0.007728692148526499,5920.0,6280.0,6224.0,5736.0,6264.0,6084.8,218.36336689106074,41,5920.0,6280.0,6224.0,5736.0,6264.0,6084.8,218.36336689106074,246.65432098765433,243.62962962962962,240.8875,244.0374999999999,245.23749999999998,244.08929012345675,1.9164132767237838,47,244.25233644859813,245.23676012461058,244.51863354037272,240.18944099378882,242.42546583850938,243.3245273891759,1.8210124416910547,max_depth,param_max_depth,combined
93,0.04831371307373047,0.0036119287385123653,0.031064319610595702,0.0030374719036758676,8,11,"{'max_depth': 8, 'n_estimators': 11}",0.9012345679012346,0.9259259259259259,0.9,0.85,0.9375,0.9029320987654321,0.030122887567987627,53,1.0,0.9937694704049844,0.9968944099378882,1.0,1.0,0.9981327760685745,0.002491247182349129,2512.0,2512.0,2400.0,2360.0,2576.0,2472.0,79.67935742712788,72,2512.0,2512.0,2400.0,2360.0,2576.0,2472.0,79.67935742712788,70.61728395061728,66.70370370370371,62.65,67.08749999999999,66.275,66.66669753086418,2.532700663123541,93,69.58255451713396,66.79439252336448,64.68012422360249,64.56521739130434,64.54347826086956,66.03315338325497,1.9688773141668345,max_depth,param_max_depth,combined
94,0.12310428619384765,0.00706669203721432,0.03377742767333984,0.002404084586167057,1,40,"{'max_depth': 1, 'n_estimators': 40}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,95,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,320.0,320.0,320.0,320.0,320.0,320.0,0.0,97,320.0,320.0,320.0,320.0,320.0,320.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,0.0,88,80.0,80.0,80.0,80.0,80.0,80.0,0.0,max_depth,param_max_depth,combined
95,0.12300214767456055,0.010575695804458865,0.0816798210144043,0.006404274448330837,9,28,"{'max_depth': 9, 'n_estimators': 28}",0.9135802469135802,0.9382716049382716,0.875,0.9,0.9625,0.9178703703703703,0.030277510349808766,33,1.0,1.0,1.0,1.0,0.9968944099378882,0.9993788819875776,0.0012422360248447006,6856.0,6984.0,6928.0,6584.0,6872.0,6844.8,137.97159127878464,35,6856.0,6984.0,6928.0,6584.0,6872.0,6844.8,137.97159127878464,180.29629629629628,173.0740740740741,166.275,176.9,175.67499999999998,174.44407407407408,4.699062182068505,55,177.3676012461059,175.1993769470405,170.86335403726713,170.8416149068323,171.06521739130432,173.06743290571004,2.715059098424155,max_depth,param_max_depth,combined
96,0.3637577533721924,0.0220342879412935,0.2819155216217041,0.015487529493553148,6,92,"{'max_depth': 6, 'n_estimators': 92}",0.9135802469135802,0.9382716049382716,0.8875,0.9,0.9625,0.9203703703703703,0.026969905100517607,27,0.9968847352024922,1.0,0.9968944099378882,1.0,1.0,0.9987558290280761,0.0015237950882968552,15816.0,16456.0,16224.0,15072.0,16352.0,15984.0,505.12889444180485,12,15816.0,16456.0,16224.0,15072.0,16352.0,15984.0,505.12889444180485,534.4814814814814,530.1234567901236,513.225,525.9000000000002,529.6750000000003,526.680987654321,7.257216451147657,6,528.8224299065421,533.4766355140187,523.7857142857143,515.3695652173914,522.1335403726708,524.7175770592675,6.140062884593186,max_depth,param_max_depth,combined
97,0.34414000511169435,0.052353682462768746,0.28171305656433104,0.024956912718816785,8,76,"{'max_depth': 8, 'n_estimators': 76}",0.9382716049382716,0.9506172839506173,0.8875,0.9,0.9625,0.9277777777777777,0.029090549969811613,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,17768.0,18024.0,17704.0,16960.0,18384.0,17768.0,469.4575593171336,9,17768.0,18024.0,17704.0,16960.0,18384.0,17768.0,469.4575593171336,476.43209876543204,465.77777777777777,448.59999999999997,470.5249999999999,470.54999999999995,466.3769753086419,9.509002476087067,10,468.8566978193146,469.5763239875391,462.83229813664593,457.7826086956522,461.1024844720497,464.0300826222403,4.540780915417716,max_depth,param_max_depth,combined
98,0.10309739112854004,0.013332698022499916,0.03645009994506836,0.00849526604197127,3,25,"{'max_depth': 3, 'n_estimators': 25}",0.7530864197530864,0.8765432098765432,0.8125,0.775,0.825,0.8084259259259259,0.04268727175925439,81,0.822429906542056,0.8785046728971962,0.8664596273291926,0.860248447204969,0.8385093167701864,0.85323039414872,0.020141673224895462,1264.0,1256.0,1256.0,1272.0,1272.0,1264.0,7.155417527999327,84,1264.0,1256.0,1256.0,1272.0,1272.0,1264.0,7.155417527999327,98.50617283950618,97.30864197530865,97.38749999999999,98.25,97.18750000000001,97.72796296296296,0.5407362784499341,83,98.27414330218068,97.53894080996884,97.7080745341615,98.01552795031058,96.972049689441,97.70174725721252,0.4438693658647035,max_depth,param_max_depth,combined
99,0.30533723831176757,0.029173696779702777,0.11455836296081542,0.013570655977116047,3,83,"{'max_depth': 3, 'n_estimators': 83}",0.7530864197530864,0.8888888888888888,0.8,0.7875,0.875,0.820895061728395,0.052345679012345665,73,0.838006230529595,0.8847352024922118,0.8633540372670807,0.8881987577639752,0.8509316770186336,0.8650451810142993,0.019271434132557476,4200.0,4240.0,4248.0,4096.0,4344.0,4225.6,80.22368727501872,57,4200.0,4240.0,4248.0,4096.0,4344.0,4225.6,80.22368727501872,326.45679012345676,325.01234567901236,323.81249999999994,322.7250000000001,326.01250000000005,324.8038271604938,1.3813694990690748,28,325.4080996884734,325.3800623052959,325.2639751552796,321.45652173913044,325.45031055900614,324.5917938894371,1.5688551389817278,max_depth,param_max_depth,combined
