rms,zcr,centroid,rolloff,dominant_freq,band_0_500,band_500_1500,band_1500_3000,band_3000_6000,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,activity,filename
0.03463971987366676,0.17657353584599036,940.2341755712453,935.0,525.0,16726.182244814292,39952.97826903398,108.56796855776466,47.33005881136957,-444.22882080078125,76.32611083984375,25.15287971496582,9.897459983825684,-9.150656700134277,-4.3724284172058105,2.9815406799316406,-0.607160210609436,2.1292991638183594,6.96821403503418,-1.2950869798660278,0.056097179651260376,1.9603712558746338,får,får_A_0.75m_tmlKlasse_001_s08.wav
0.03450721129775047,0.09500593787111694,920.0804502185708,970.0,558.0,22353.707358215015,33740.64878676577,81.27644115389143,35.20799294390643,-417.0003356933594,98.72586059570312,31.949745178222656,14.246664047241211,-9.95585823059082,-8.566728591918945,-2.5679116249084473,-9.255025863647461,-7.153828144073486,-0.022961139678955078,-5.479284286499023,-2.1949660778045654,0.5152899026870728,får,får_A_0.75m_tmlKlasse_001_s09.wav
0.03557872399687767,0.10181886367897994,949.8678553247044,1070.0,529.0,25525.74462160821,40136.860187315164,221.26742425997912,63.03964952435574,-397.67816162109375,100.02000427246094,22.482315063476562,18.873676300048828,-9.134807586669922,-16.14578628540039,-6.138919830322266,-5.23894739151001,-1.6334624290466309,1.3507390022277832,-5.559089183807373,0.5284082293510437,5.0861358642578125,får,får_A_0.75m_tmlKlasse_001_s10.wav
0.021237362176179886,0.13369585599099942,1021.992237021083,1117.0,137.0,16216.680382960349,6180.262753020375,27.1339103010271,23.743778101660684,-433.44482421875,84.6839828491211,35.36520767211914,15.03884220123291,-3.314548969268799,-8.05498218536377,-1.2384443283081055,-3.9224438667297363,-4.808712959289551,-4.742149353027344,-6.0814595222473145,-1.001200556755066,0.7736364603042603,får,får_A_1.5m_nygaard_001_s01.wav
0.011672917753458023,0.11956997312332021,1332.5067050900568,2863.0,136.0,5409.041361768515,1813.4367386763827,61.983524235991666,30.418094434271936,-425.7428283691406,85.27847290039062,21.527254104614258,7.5077128410339355,-5.208056449890137,-4.37117338180542,-1.115830898284912,-0.059101298451423645,-1.231560230255127,-3.483757734298706,-5.847543239593506,-3.123617172241211,-3.6622486114501953,får,får_A_1.5m_nygaard_001_s02.wav
0.011097349226474762,0.13738358647415463,1284.1214607450327,2856.0,136.0,5413.805919159311,1704.5207217346203,23.308112955550705,21.417475456812515,-453.2054443359375,76.71484375,33.574378967285156,16.460834503173828,0.09977734088897705,-4.605288028717041,-3.7191853523254395,-3.4297826290130615,-1.5832350254058838,-1.0858170986175537,-5.915596961975098,-4.181979179382324,-2.7040843963623047,får,får_A_1.5m_nygaard_001_s03.wav
0.008599418215453625,0.11694480905056566,1579.1330738593056,4012.0,135.0,3441.264015112882,979.9295829959359,25.21310983443889,32.34266541833909,-435.56396484375,81.35601806640625,30.05345916748047,15.038715362548828,-0.5951837301254272,-3.36981201171875,-3.7713708877563477,-4.26731014251709,-3.9968554973602295,0.401968777179718,-5.060494422912598,-2.144387722015381,-2.115861415863037,får,får_A_1.5m_nygaard_001_s04.wav
0.014436419121921062,0.12207012938308644,1210.4212055747319,2620.0,389.0,8679.17985683068,3603.910838570315,53.108278148168,34.6922549519676,-438.48626708984375,78.35001373291016,32.845069885253906,23.707557678222656,-4.715432643890381,-9.119894981384277,-5.651134967803955,-8.90747356414795,1.1210136413574219,-2.6162726879119873,-11.511749267578125,-1.805091381072998,-1.776236891746521,får,får_A_1.5m_nygaard_001_s05.wav
0.01450099516659975,0.13025814113382087,2147.4309966846895,4804.0,387.0,7126.401607217074,4389.5892027197915,266.4787048416275,536.7951353622287,-405.674560546875,84.38288879394531,25.08887481689453,9.35184097290039,-8.703047752380371,-5.8692121505737305,0.5787022113800049,-5.004494667053223,-2.924957275390625,-4.18196964263916,-3.901174783706665,0.17927125096321106,-1.3241592645645142,får,får_A_1.5m_nygaard_001_s06.wav
0.015508322976529598,0.10025626601662604,1104.4356144279027,1646.0,386.0,9034.670951608025,4224.516296194208,20.586810127644632,20.955673760485304,-439.05224609375,87.55199432373047,35.70159149169922,18.256771087646484,0.25835728645324707,-3.5025851726531982,-3.3468687534332275,-5.108199596405029,-4.569683074951172,-2.0295729637145996,-4.530757904052734,-4.649050712585449,-3.852222442626953,får,får_A_1.5m_nygaard_001_s07.wav
0.018670858815312386,0.12238264891555722,1130.6592197942246,1783.0,248.0,11676.231145822814,6289.424903138498,56.21248077706262,24.08904743824247,-432.859375,86.55105590820312,29.928043365478516,13.674213409423828,-3.466125965118408,-4.5421833992004395,-3.503997325897217,-6.418444633483887,-7.047999382019043,-3.1013824939727783,-4.096487045288086,-4.5613250732421875,-1.7901229858398438,får,får_A_1.5m_nygaard_001_s08.wav
0.014251245185732841,0.09300581286330396,1249.1080736387792,2578.0,331.0,8215.053979243909,2803.6661596914164,48.87939919310385,38.149341869741704,-406.100341796875,97.06171417236328,23.670669555664062,11.830615997314453,-8.256587982177734,-8.570146560668945,-4.121721267700195,-10.232084274291992,-6.4468913078308105,-0.8441929221153259,-4.823292255401611,-2.36270809173584,-5.591267108917236,får,får_A_1.5m_nygaard_001_s09.wav
0.01585996150970459,0.08894305894118383,1093.8118317767605,1828.0,246.0,8952.375790070339,3618.6900300862826,26.220986471585753,24.256296370085074,-432.61077880859375,90.63078308105469,38.06229019165039,22.760223388671875,0.21361231803894043,-6.185487270355225,-3.2107315063476562,-2.047245502471924,-4.2068586349487305,-3.13437557220459,-6.650290489196777,-3.6419687271118164,-0.9766462445259094,får,får_A_1.5m_nygaard_001_s10.wav
0.02080049365758896,0.2068254265891618,990.5070582592003,1006.0,137.0,15729.30315660074,6036.505056414423,20.062878933291984,18.552199077926648,-461.2379150390625,67.74378204345703,29.39470672607422,8.414950370788574,-2.2395451068878174,-3.1744956970214844,2.2015156745910645,0.3188982903957367,-2.609929084777832,-3.8790364265441895,-5.90580940246582,-2.0009889602661133,0.5644991397857666,får,får_A_1.5m_stille_001_s01.wav
0.010914099402725697,0.1942621413838365,1262.4253191281518,2694.0,136.0,4841.106103788867,1529.9560667179364,11.0428935424996,16.88134026170184,-474.19732666015625,61.957313537597656,28.752397537231445,10.287432670593262,0.3032359480857849,0.6774430274963379,1.6115717887878418,3.210042953491211,-1.635540246963501,-2.82774019241333,-5.607626914978027,-0.9976902008056641,-0.387402206659317,får,får_A_1.5m_stille_001_s02.wav
0.010756575502455235,0.19513719607475466,1255.3179643416552,2769.0,136.0,5118.090706540466,1656.5525779180546,10.91984989079868,16.67268270625244,-477.6194152832031,62.06468200683594,31.15254020690918,13.02107048034668,0.21358036994934082,-0.7743574380874634,-0.19031387567520142,0.30865758657455444,-0.2760639190673828,-1.0424480438232422,-4.597140312194824,-2.76420259475708,-1.2118101119995117,får,får_A_1.5m_stille_001_s03.wav
0.0077024889178574085,0.18419901243827738,1510.0654618571236,3907.0,135.0,2832.6013957134355,864.0141128776685,11.033920630752993,17.230496538605692,-478.73443603515625,60.270713806152344,28.78519058227539,12.169218063354492,2.111887216567993,1.905043363571167,1.5959086418151855,2.568378448486328,-0.7327930927276611,1.2751100063323975,-3.3277063369750977,-1.7036020755767822,-2.017582416534424,får,får_A_1.5m_stille_001_s04.wav
0.013592110015451908,0.20595037189824364,1114.4775708737136,1713.0,389.0,8380.354866141277,3313.4019066653373,11.438973406498393,16.10940886184106,-475.6475830078125,63.53140640258789,30.96634864807129,11.948663711547852,-0.16185271739959717,-2.4929099082946777,-1.313775658607483,0.11207032203674316,-2.0079503059387207,-2.2533116340637207,-3.3712315559387207,-2.9829540252685547,-2.5954835414886475,får,får_A_1.5m_stille_001_s05.wav
0.013213369995355606,0.19557472342021376,1112.3140402661256,1700.0,387.0,6826.104708743544,3049.8759536593184,11.813114273001077,15.831575626922483,-474.4056091308594,64.77328491210938,31.412717819213867,12.618921279907227,-0.2543942928314209,-1.3001606464385986,1.1362202167510986,1.6249098777770996,-1.6664836406707764,-1.6211825609207153,-3.666320323944092,-2.2273809909820557,-1.5914502143859863,får,får_A_1.5m_stille_001_s06.wav
0.0150584876537323,0.18882430151884494,1093.9729450238879,1369.0,387.0,8407.314801468296,4096.083981113798,13.704265226738972,17.43884188971112,-472.82379150390625,66.52030944824219,31.418609619140625,12.566072463989258,-1.8183977603912354,-0.8210606575012207,1.9300442934036255,2.945937395095825,-1.0463405847549438,-1.915038824081421,-4.221067428588867,-3.0367865562438965,-0.6549669504165649,får,får_A_1.5m_stille_001_s07.wav
0.01826658472418785,0.2038877429839365,1073.3172455929591,1240.0,503.0,11219.420148127245,5807.787754783256,14.814638016899368,16.784775523233282,-473.18414306640625,65.2449722290039,30.686725616455078,12.325824737548828,-2.086322069168091,-1.2538349628448486,0.050295114517211914,0.8962372541427612,-2.603633165359497,-2.6299643516540527,-4.003931045532227,-2.250410556793213,-0.5638489723205566,får,får_A_1.5m_stille_001_s08.wav
0.012674113735556602,0.18694918432402025,1177.6337884870077,1985.0,246.0,6812.99774707786,2319.7929985865644,12.99754033520111,17.588180527211325,-473.7174072265625,64.3250732421875,28.865886688232422,11.84585952758789,-0.5579874515533447,-0.2971993684768677,2.468348979949951,2.29695463180542,-3.1243762969970703,-1.9634780883789062,-4.679291725158691,-1.3125799894332886,-0.5346894264221191,får,får_A_1.5m_stille_001_s09.wav
0.014805111102759838,0.18669916869804362,1123.6167932352162,1570.0,386.0,7468.113226603166,3420.640329075221,12.465495977164428,17.466272457775688,-471.68450927734375,65.5259017944336,30.162803649902344,11.830169677734375,-0.4531043767929077,-0.12959587574005127,1.0329543352127075,2.3070263862609863,-1.1818143129348755,-1.7337357997894287,-4.788171768188477,-2.097655773162842,0.2102210372686386,får,får_A_1.5m_stille_001_s10.wav
0.02128678746521473,0.11650728170510657,1049.3972802935834,1571.0,137.0,16687.835051551952,6139.805859070697,46.61599778896252,38.86683208950852,-419.4618225097656,88.5587158203125,31.388973236083984,18.406341552734375,-6.1984639167785645,-8.379261016845703,1.6307587623596191,-5.180566787719727,-3.035792589187622,-4.089980125427246,-8.930814743041992,-1.8213282823562622,-0.004337966442108154,får,får_A_1.5m_tmlKlasse_001_s01.wav
0.013143958523869514,0.09431839489968123,1232.733119722723,2510.0,385.0,8108.078625569284,2066.975056872666,77.29498633227425,29.779492934264436,-419.52874755859375,89.07149505615234,20.021312713623047,13.001930236816406,-1.3939335346221924,-6.606685638427734,-1.707615613937378,-5.212026119232178,-5.871455669403076,0.2533928155899048,-5.549467086791992,-3.0627007484436035,-1.3171987533569336,får,får_A_1.5m_tmlKlasse_001_s02.wav
0.011223631910979748,0.16913557097318582,1221.0518579236686,2586.0,136.0,5989.245896114087,1681.4542596318015,16.819909857147955,19.62659312435354,-461.1395263671875,70.91641235351562,32.71054458618164,16.205184936523438,2.7262604236602783,-0.2354128360748291,0.7196976542472839,-0.13191591203212738,-0.85523521900177,-0.14788760244846344,-3.3623061180114746,-2.958974838256836,-1.832949161529541,får,får_A_1.5m_tmlKlasse_001_s03.wav
0.0091707156971097,0.10063128945559098,1478.0825189628831,3483.0,135.0,3888.3046158916304,929.5802560596251,62.07216984245438,27.778391183952554,-431.8610534667969,81.33255004882812,27.07157325744629,23.508121490478516,-2.0192782878875732,-10.64532470703125,-6.366965293884277,-5.069841384887695,-4.6334991455078125,-5.069088935852051,-4.775527477264404,2.835338830947876,-1.3955992460250854,får,får_A_1.5m_tmlKlasse_001_s04.wav
0.01469019427895546,0.09838114882180136,1297.8668611535093,2969.0,390.0,9394.878170079322,3485.214553440739,97.56502130146308,86.19847148231295,-414.34637451171875,87.45829772949219,23.651540756225586,28.741369247436523,0.7768979072570801,-15.108633041381836,-8.911211013793945,-12.857919692993164,-5.498910427093506,-2.2097489833831787,-7.677481174468994,-3.5128393173217773,-2.046300172805786,får,får_A_1.5m_tmlKlasse_001_s05.wav
0.015041311271488667,0.09525595349709357,1121.0801347729468,1934.0,387.0,8577.806464949132,3749.987358523248,24.145425220920693,23.74553350227694,-422.6941223144531,97.68880462646484,35.339256286621094,14.146480560302734,-7.722224235534668,-10.377655982971191,-4.568475723266602,-7.849414348602295,-7.7740373611450195,-4.787592887878418,-7.238520622253418,-0.7611125707626343,-0.9637693762779236,får,får_A_1.5m_tmlKlasse_001_s06.wav
0.018985068425536156,0.07619226201637602,1196.9594446434712,2161.0,387.0,11855.116301137856,5693.519704570103,119.87518258257583,64.90276158453398,-391.9691162109375,101.82405090332031,30.491748809814453,13.19771671295166,-6.292705059051514,-5.6372904777526855,-14.496833801269531,-8.838903427124023,-8.264941215515137,-9.395751953125,-2.179272174835205,-6.091294288635254,-6.631991386413574,får,får_A_1.5m_tmlKlasse_001_s07.wav
0.019571170210838318,0.09631851990749422,1105.9166206934578,1883.0,501.0,14271.262647909507,6229.8052378112925,80.75175634479888,30.185376500981448,-417.12445068359375,92.65092468261719,21.13772201538086,14.913477897644043,-3.322901725769043,-7.864026069641113,-2.6319072246551514,-5.671788215637207,-5.645774841308594,0.5313670635223389,-3.6526389122009277,-3.140772819519043,-0.6584006547927856,får,får_A_1.5m_tmlKlasse_001_s08.wav
0.014860298484563828,0.08700543783986499,1155.515574272896,2065.0,246.0,9154.480757871366,2750.2544841027056,34.23094608677951,26.74591457197917,-416.896240234375,98.50637817382812,26.408597946166992,10.75332260131836,-4.902438163757324,-4.611086845397949,-1.1885302066802979,-7.16815710067749,-9.559005737304688,-4.35914945602417,-7.5426788330078125,-4.350111961364746,-3.6962409019470215,får,får_A_1.5m_tmlKlasse_001_s09.wav
0.014905275776982307,0.15019688730545658,1141.7982875595565,1777.0,511.0,7586.74869994651,3431.0270974267264,14.746043499052128,19.35002414041741,-456.0749206542969,73.9274673461914,33.259910583496094,17.143951416015625,1.2460808753967285,-2.9433116912841797,-1.155282735824585,0.011970937252044678,-3.580688953399658,-2.8766567707061768,-4.653512001037598,-1.107411503791809,0.7663290500640869,får,får_A_1.5m_tmlKlasse_001_s10.wav
0.0787401795387268,0.1331958247390462,823.3071661337602,841.0,599.0,86100.74194136135,280915.355759081,152.69513597085603,216.81763435866907,-387.5614013671875,97.02284240722656,30.523822784423828,16.13552474975586,-17.91733741760254,-19.508331298828125,-7.438803672790527,-11.2418851852417,0.23056989908218384,-2.2984328269958496,-3.455134630203247,-1.8591914176940918,-4.167562007904053,får,får_C_0.75m_nygaard_001_s01.wav
0.04895329847931862,0.1610725670354397,909.7076570156974,926.0,599.0,39520.859509772665,95837.73126594376,229.3054264903569,105.25529799844003,-400.326171875,81.29139709472656,16.088096618652344,13.035801887512207,-9.922804832458496,-17.418655395507812,-5.401357650756836,-3.4130239486694336,4.255425930023193,-1.8201241493225098,-3.9057774543762207,-1.280110478401184,-4.020182132720947,får,får_C_0.75m_nygaard_001_s02.wav
0.04306768253445625,0.13100818801175074,896.3210224283254,862.0,568.0,19095.84818544226,92720.67807424873,40.94883414331903,60.10955530462259,-409.5491943359375,90.21063232421875,32.161102294921875,20.46269989013672,-11.777585983276367,-14.283698081970215,-6.094898223876953,-7.490496635437012,-1.2540644407272339,-4.054325103759766,-4.688732147216797,2.1667721271514893,-4.666870594024658,får,får_C_0.75m_nygaard_001_s03.wav
0.04296468198299408,0.1435089693105819,879.621109331526,872.0,572.0,25688.483131557365,82866.58337141016,43.040182455392745,56.34754967637507,-422.77362060546875,88.04344940185547,32.05623245239258,11.039326667785645,-10.77419662475586,-12.64250373840332,-6.193127155303955,-3.692680597305298,0.6404058933258057,-0.397037535905838,-3.1059694290161133,1.1040027141571045,-2.215972423553467,får,får_C_0.75m_nygaard_001_s04.wav
0.041635408997535706,0.1683230201887618,955.1456435704605,890.0,437.0,39994.78750470598,59200.341424556325,65.70719788023683,108.07105014698564,-408.05401611328125,89.19273376464844,36.47917556762695,9.467926025390625,-13.517276763916016,-15.788241386413574,-6.253267288208008,-8.576026916503906,4.503119945526123,2.100858211517334,-3.397822856903076,0.8060303926467896,-5.8040313720703125,får,får_C_0.75m_nygaard_001_s05.wav
0.042810942977666855,0.15494718419901243,929.0756701698659,922.0,301.0,33421.33254801086,80280.38786293764,59.29190254346059,138.19738304019805,-405.10369873046875,90.51005554199219,32.15225601196289,11.942201614379883,-15.047203063964844,-19.08368492126465,-6.8622636795043945,-12.813423156738281,-0.33735907077789307,0.20542991161346436,-5.852596282958984,-1.3979870080947876,-2.5929784774780273,får,får_C_0.75m_nygaard_001_s06.wav
