rms,zcr,centroid,rolloff,dominant_freq,band_0_500,band_500_1500,band_1500_3000,band_3000_6000,activity,filename
0.05475009232759476,0.18707419213700857,865.4740327860727,843.0,471.0,137385.86645555994,94050.31862179852,52.34032085734342,138.18408051214283,får,får_C_1.5m_stille_001_s07.wav
0.10478942096233368,0.18676167260453777,851.1765759666447,841.0,668.0,94200.36837267673,545728.235372818,77.27807696638138,367.22638844418395,får,får_C_1.5m_stille_001_s08.wav
0.06968734413385391,0.2081380086255391,853.7281634823115,881.0,529.0,39527.06001093851,263909.42229760264,48.913904791382635,212.52991156643384,får,får_C_1.5m_stille_001_s09.wav
0.08144070208072662,0.17782361397587348,810.4510083239608,839.0,461.0,213927.9950666262,178006.30360137118,32.43162851435916,262.78329578641876,får,får_C_1.5m_stille_001_s10.wav
0.11588915437459946,0.09900618788674292,851.9088769953851,835.0,806.0,187438.78168064827,635239.664788153,154.45023353014062,1029.4743074604985,får,får_C_1.5m_tmlKlasse_001_s01.wav
0.08488655090332031,0.14075879742483904,799.9230687792631,842.0,457.0,191120.70150079284,263093.43061377463,60.546481682493706,226.15714446544695,får,får_C_1.5m_tmlKlasse_001_s02.wav
0.08603077381849289,0.13744609038064878,838.8444331080333,858.0,453.0,196957.00936762604,229472.24285983577,112.82960852033646,437.1082967667469,får,får_C_1.5m_tmlKlasse_001_s03.wav
0.06417872756719589,0.17557347334208387,847.3657920082613,875.0,761.0,110189.42224936798,135059.1237268013,46.1677541474604,153.41948485964141,får,får_C_1.5m_tmlKlasse_001_s04.wav
0.07752232998609543,0.14782173885867866,867.9829989853037,899.0,452.0,165892.22980897047,184628.3868404861,61.33864265948088,397.99840262659876,får,får_C_1.5m_tmlKlasse_001_s05.wav
0.08881613612174988,0.10763172698293644,867.1587751347926,874.0,463.0,291440.57995061105,183902.9220109786,105.01507769864156,441.95844202322775,får,får_C_1.5m_tmlKlasse_001_s06.wav
0.05478690564632416,0.13888368023001438,872.1755036620601,854.0,471.0,137498.6892214611,93908.00809282667,61.02488944913792,140.2856564669058,får,får_C_1.5m_tmlKlasse_001_s07.wav
0.10487473011016846,0.14413400837552348,861.6911320329787,842.0,668.0,94753.31476357664,546007.8726941905,92.17187055309233,377.8552846591381,får,får_C_1.5m_tmlKlasse_001_s08.wav
0.07066231966018677,0.09894368398024876,878.175205112149,885.0,529.0,40470.96524081253,267839.5241116896,75.04599107555572,237.94937013738863,får,får_C_1.5m_tmlKlasse_001_s09.wav
0.08154480159282684,0.11231951996999813,819.2720882645374,843.0,461.0,214102.97175968083,178383.6616225249,47.12428697569217,263.8323411771986,får,får_C_1.5m_tmlKlasse_001_s10.wav
0.050837624818086624,0.08100506281642603,873.4303587168821,785.0,539.0,31280.54930586512,76805.62159120328,84.63729318496857,105.95968606783953,får,får_J_0.75m_nygaard_001_s01.wav
0.04691392928361893,0.09594349646852929,846.6804610051504,793.0,584.0,41301.43898489955,77661.19459165582,96.1322696156956,83.80640774927193,får,får_J_0.75m_nygaard_001_s02.wav
0.04321836307644844,0.08838052378273642,946.166480288786,1169.0,583.0,32623.44015225127,60354.22466280472,155.8250951411385,191.64442600538035,får,får_J_0.75m_nygaard_001_s03.wav
0.04469798505306244,0.1031314457153572,898.7032355662388,852.0,575.0,30054.666243361466,67987.83835341799,72.15695387791426,151.40051087434028,får,får_J_0.75m_nygaard_001_s04.wav
0.044952359050512314,0.09863116444777799,933.8700104311619,1205.0,554.0,31025.10691273505,73131.97664987746,138.8785854160053,202.3516164203137,får,får_J_0.75m_nygaard_001_s05.wav
0.038751304149627686,0.11688230514407151,937.8977771127172,907.0,532.0,20145.555786464203,52363.899559896054,79.7141551594465,123.71668019781976,får,får_J_0.75m_nygaard_001_s06.wav
0.034643083810806274,0.11163197699856241,944.2375803101816,1235.0,583.0,25081.97028312509,41238.66437630125,72.6463997817088,105.4092178877978,får,får_J_0.75m_nygaard_001_s07.wav
0.050160717219114304,0.11219451215700982,930.1003995996379,896.0,540.0,29965.5248394405,112198.95300897204,187.50636618709126,368.17811290511577,får,får_J_0.75m_nygaard_001_s08.wav
