,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_size,split1_test_size,split2_test_size,split3_test_size,split4_test_size,mean_test_size,std_test_size,rank_test_size,split0_train_size,split1_train_size,split2_train_size,split3_train_size,split4_train_size,mean_train_size,std_train_size,split0_test_compute,split1_test_compute,split2_test_compute,split3_test_compute,split4_test_compute,mean_test_compute,std_test_compute,rank_test_compute,split0_train_compute,split1_train_compute,split2_train_compute,split3_train_compute,split4_train_compute,mean_train_compute,std_train_compute,depth_param_type,depth_param_value,feature_set
23,0.4363542079925537,0.05677581289395367,0.0946500301361084,0.02403163761083808,0.1525222106471046,90,"{'ccp_alpha': np.float64(0.1525222106471046), 'n_estimators': 90}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,47,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,720.0,720.0,720.0,720.0,720.0,720.0,0.0,46,720.0,720.0,720.0,720.0,720.0,720.0,0.0,94.0,94.0,95.0,100.0,95.0,95.6,2.244994432064365,46,94.0,94.0,95.0,100.0,95.0,95.6,2.244994432064365,ccp_alpha,param_ccp_alpha,combined
24,0.3850881576538086,0.033255267124165114,0.0743631362915039,0.010991359593351778,0.10686575733132929,85,"{'ccp_alpha': np.float64(0.10686575733132929), 'n_estimators': 85}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,47,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,712.0,728.0,704.0,744.0,696.0,716.8,17.232527382830412,49,712.0,728.0,704.0,744.0,696.0,716.8,17.232527382830412,131.45679012345678,131.30864197530866,128.0625,143.325,126.22500000000001,132.07558641975308,5.964136863017538,31,131.42367601246104,131.29595015576325,128.0745341614907,143.10559006211182,126.16459627329192,132.01286933302376,5.892747351682048,ccp_alpha,param_ccp_alpha,combined
25,0.4789107322692871,0.10346795167841964,0.1731562614440918,0.02592639858917081,0.02505402653078445,91,"{'ccp_alpha': np.float64(0.02505402653078445), 'n_estimators': 91}",0.8765432098765432,0.9012345679012346,0.8625,0.8625,0.925,0.8855555555555554,0.02427358763864727,10,0.940809968847352,0.940809968847352,0.9409937888198758,0.937888198757764,0.9316770186335404,0.9384357887811768,0.0035720485694781534,5792.0,5752.0,5696.0,5704.0,5904.0,5769.6,75.62433470781743,4,5792.0,5752.0,5696.0,5704.0,5904.0,5769.6,75.62433470781743,405.7530864197531,387.69135802469134,376.48750000000007,398.9500000000001,399.5000000000001,393.67638888888894,10.381238263874293,2,396.67912772585674,392.33021806853577,389.6490683229815,390.68012422360255,390.6024844720496,391.9882045626052,2.4989832353156904,ccp_alpha,param_ccp_alpha,combined
26,0.5025859355926514,0.0518370706992586,0.11620726585388183,0.010495526464022858,0.05726129390462981,99,"{'ccp_alpha': np.float64(0.05726129390462981), 'n_estimators': 99}",0.8024691358024691,0.8641975308641975,0.8125,0.7625,0.8,0.8083333333333332,0.03268852207870036,29,0.822429906542056,0.8785046728971962,0.8913043478260869,0.8850931677018633,0.8136645962732919,0.858199338248099,0.03314912313891448,2872.0,2976.0,3000.0,3096.0,2800.0,2948.8,103.02310420483359,12,2872.0,2976.0,3000.0,3096.0,2800.0,2948.8,103.02310420483359,337.74074074074076,327.71604938271594,325.25000000000006,344.06249999999994,326.71250000000003,332.29635802469136,7.347016527131703,4,332.613707165109,330.52336448598123,333.10869565217394,339.7422360248449,322.30745341614914,331.6590913488517,5.605227548945768,ccp_alpha,param_ccp_alpha,combined
27,0.23303046226501464,0.010841132378641568,0.057077789306640626,0.006749248265785503,0.0725470616509615,54,"{'ccp_alpha': np.float64(0.0725470616509615), 'n_estimators': 54}",0.7530864197530864,0.7037037037037037,0.7375,0.6875,0.7125,0.7188580246913581,0.02354786575053616,36,0.7445482866043613,0.7227414330218068,0.7515527950310559,0.7732919254658385,0.7515527950310559,0.7487374470308237,0.016199485111422943,1064.0,912.0,1008.0,1168.0,1048.0,1040.0,82.98433587129561,27,1064.0,912.0,1008.0,1168.0,1048.0,1040.0,82.98433587129561,154.03703703703704,136.2716049382716,147.04999999999998,159.8125,147.7625,148.9867283950617,7.86926889593216,25,152.57632398753896,136.95015576323988,148.8913043478261,157.90993788819878,146.3354037267081,148.53262514270236,6.977041268673426,ccp_alpha,param_ccp_alpha,combined
28,0.2103646755218506,0.040487974001545364,0.047648143768310544,0.021726152548737755,0.17579025212617316,35,"{'ccp_alpha': np.float64(0.17579025212617316), 'n_estimators': 35}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,47,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,280.0,280.0,280.0,280.0,280.0,280.0,0.0,78,280.0,280.0,280.0,280.0,280.0,280.0,0.0,35.0,35.0,35.0,36.0,35.0,35.2,0.4,82,35.0,35.0,35.0,36.0,35.0,35.2,0.4,ccp_alpha,param_ccp_alpha,combined
29,0.36850638389587403,0.04610734395115721,0.07454605102539062,0.02195373422440349,0.1172824028394329,62,"{'ccp_alpha': np.float64(0.1172824028394329), 'n_estimators': 62}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,47,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,504.0,504.0,504.0,512.0,496.0,504.0,5.059644256269407,63,504.0,504.0,504.0,512.0,496.0,504.0,5.059644256269407,82.80246913580247,84.76543209876543,91.75,97.625,90.0,89.38858024691358,5.263821921026396,52,82.79439252336448,84.77258566978193,91.77639751552795,97.53105590062111,90.0,89.3748863218591,5.237655873491015,ccp_alpha,param_ccp_alpha,combined
30,0.04732556343078613,0.004297547944279743,0.010626745223999024,0.001116714503356747,0.14780320352177043,9,"{'ccp_alpha': np.float64(0.14780320352177043), 'n_estimators': 9}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,47,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,72.0,72.0,72.0,72.0,72.0,72.0,0.0,94,72.0,72.0,72.0,72.0,72.0,72.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,95,10.0,10.0,10.0,10.0,10.0,10.0,0.0,ccp_alpha,param_ccp_alpha,combined
31,0.3038012981414795,0.08515941010194797,0.09574651718139648,0.017437553925117453,0.026244894861806534,49,"{'ccp_alpha': np.float64(0.026244894861806534), 'n_estimators': 49}",0.9012345679012346,0.8888888888888888,0.8625,0.8625,0.925,0.8880246913580245,0.023855569004630227,8,0.9376947040498442,0.9283489096573209,0.9316770186335404,0.937888198757764,0.9316770186335404,0.9334571699464019,0.003742269690423852,2896.0,2896.0,3032.0,2880.0,2992.0,2939.2,61.05210889068452,13,2896.0,2896.0,3032.0,2880.0,2992.0,2939.2,61.05210889068452,214.70370370370372,204.9506172839506,201.225,211.04999999999995,211.95000000000007,208.7758641975309,4.94032745940876,17,209.51401869158886,207.70093457943923,208.804347826087,205.59627329192543,205.88198757763973,207.49951239333603,1.5517801155994289,ccp_alpha,param_ccp_alpha,combined
32,0.04909262657165527,0.012416822055688526,0.00902729034423828,0.0013758905000980062,0.08487072720780645,6,"{'ccp_alpha': np.float64(0.08487072720780645), 'n_estimators': 6}",0.5802469135802469,0.6790123456790124,0.7,0.525,0.65,0.6268518518518518,0.06504310179171495,40,0.5825545171339563,0.6510903426791277,0.7204968944099379,0.577639751552795,0.6645962732919255,0.6392755558135484,0.05365423070262008,80.0,72.0,96.0,64.0,80.0,78.4,10.613199329137279,93,80.0,72.0,96.0,64.0,80.0,78.4,10.613199329137279,14.074074074074074,13.82716049382716,15.2,13.65,13.5875,14.067746913580246,0.5907738132053169,92,13.98753894080997,13.841121495327103,15.245341614906833,13.62111801242236,13.503105590062113,14.039645130705674,0.6259185774934222,ccp_alpha,param_ccp_alpha,combined
33,0.37729225158691404,0.02968051906940204,0.0796478271484375,0.008909491228732705,0.10653711279639316,70,"{'ccp_alpha': np.float64(0.10653711279639316), 'n_estimators': 70}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,47,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,592.0,616.0,584.0,624.0,576.0,598.4,18.52133904446436,58,592.0,616.0,584.0,624.0,576.0,598.4,18.52133904446436,111.45679012345678,112.1111111111111,109.71249999999999,122.06249999999999,109.22500000000001,112.91358024691358,4.697264433928173,38,111.42367601246106,112.11526479750778,109.74534161490683,121.7888198757764,109.16459627329192,112.84753971478881,4.597777958073485,ccp_alpha,param_ccp_alpha,combined
