,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_size,split1_test_size,split2_test_size,split3_test_size,split4_test_size,mean_test_size,std_test_size,rank_test_size,split0_train_size,split1_train_size,split2_train_size,split3_train_size,split4_train_size,mean_train_size,std_train_size,split0_test_compute,split1_test_compute,split2_test_compute,split3_test_compute,split4_test_compute,mean_test_compute,std_test_compute,rank_test_compute,split0_train_compute,split1_train_compute,split2_train_compute,split3_train_compute,split4_train_compute,mean_train_compute,std_train_compute,depth_param_type,depth_param_value,feature_set
28,0.40976839065551757,0.08576031526340679,0.19760284423828126,0.0336407088089714,0.03019891931338628,67,"{'min_samples_leaf': np.float64(0.03019891931338628), 'n_estimators': 67}",0.9012345679012346,0.9135802469135802,0.8625,0.8125,0.9375,0.8854629629629629,0.04381339985679182,37,0.9501557632398754,0.9439252336448598,0.9472049689440993,0.9440993788819876,0.9409937888198758,0.9452758267061396,0.0031330288829532656,6504.0,6536.0,6560.0,6408.0,6512.0,6504.0,51.84592558726288,25,6504.0,6536.0,6560.0,6408.0,6512.0,6504.0,51.84592558726288,350.3703703703702,339.0617283950617,331.7000000000001,346.4375,342.1874999999999,341.9514197530863,6.395331147948556,22,344.95638629283496,342.3800623052957,340.77329192546574,338.18633540372673,338.27639751552795,340.91449468857024,2.5654287820175408,min_samples_leaf,param_min_samples_leaf,combined
29,0.4332447052001953,0.07094733884380602,0.15854597091674805,0.04402010108051072,0.08171702305511594,82,"{'min_samples_leaf': np.float64(0.08171702305511594), 'n_estimators': 82}",0.8765432098765432,0.8641975308641975,0.825,0.7875,0.8625,0.8431481481481482,0.03273796726796409,52,0.8753894080996885,0.8847352024922118,0.9037267080745341,0.8819875776397516,0.8633540372670807,0.8818385867146535,0.01319676408072002,3136.0,3120.0,3128.0,3096.0,3176.0,3131.2,26.095210288480146,40,3136.0,3120.0,3128.0,3096.0,3176.0,3131.2,26.095210288480146,314.64197530864203,307.70370370370364,303.175,313.0,309.6249999999998,309.6291358024691,4.046095900528693,29,312.8348909657322,307.9532710280375,308.9906832298137,308.90683229813664,308.0248447204968,309.34210444844337,1.7986966299849823,min_samples_leaf,param_min_samples_leaf,combined
30,0.30335125923156736,0.03238559129714033,0.08319616317749023,0.011156970051916291,0.09078372242475348,55,"{'min_samples_leaf': np.float64(0.09078372242475348), 'n_estimators': 55}",0.8271604938271605,0.8148148148148148,0.8375,0.7375,0.7875,0.8008950617283951,0.03583829093426272,58,0.8535825545171339,0.8785046728971962,0.8664596273291926,0.8571428571428571,0.8385093167701864,0.8588398057313134,0.013331284919876904,1840.0,1856.0,1856.0,1832.0,1880.0,1852.8,16.4730082255792,55,1840.0,1856.0,1856.0,1832.0,1880.0,1852.8,16.4730082255792,199.04938271604942,196.12345679012347,194.52500000000006,201.225,197.68749999999994,197.7220679012346,2.3156119491683307,47,197.70404984423678,196.71339563862932,197.47515527950313,198.0683229813664,196.77639751552792,197.34746425185273,0.527495178132672,min_samples_leaf,param_min_samples_leaf,combined
31,0.5231534004211426,0.10481399813336072,0.26050915718078616,0.05087089591642041,0.042688989752672026,97,"{'min_samples_leaf': np.float64(0.042688989752672026), 'n_estimators': 97}",0.8888888888888888,0.9135802469135802,0.875,0.8375,0.95,0.8929938271604938,0.037666158835411086,26,0.9345794392523364,0.9283489096573209,0.9440993788819876,0.9192546583850931,0.922360248447205,0.9297285269247887,0.008898871053117076,6872.0,6776.0,6776.0,6672.0,6824.0,6784.0,66.3566123306487,23,6872.0,6776.0,6776.0,6672.0,6824.0,6784.0,66.3566123306487,464.7654320987656,451.567901234568,440.3,461.8125,454.7375,454.63666666666677,8.591297608111656,7,460.91900311526456,453.7040498442367,452.15838509316774,452.4844720496893,450.1583850931677,453.88485903910515,3.6970333762354404,min_samples_leaf,param_min_samples_leaf,combined
32,0.27683591842651367,0.05432623372877618,0.0782055377960205,0.020068624329311655,0.1569461260275439,59,"{'min_samples_leaf': np.float64(0.1569461260275439), 'n_estimators': 59}",0.6790123456790124,0.5802469135802469,0.6,0.6625,0.5875,0.6218518518518519,0.040763017665598714,79,0.6448598130841121,0.6137071651090342,0.6583850931677019,0.7298136645962733,0.6459627329192547,0.6585456937752752,0.038562358186832915,960.0,960.0,960.0,960.0,944.0,956.8,6.4,69,960.0,960.0,960.0,960.0,944.0,956.8,6.4,158.6913580246913,156.2469135802469,155.33749999999998,159.14999999999995,155.22499999999994,156.9301543209876,1.6697586819011179,61,157.86604361370718,156.71651090342678,157.1552795031056,157.46894409937886,154.61180124223603,156.7637158723709,1.140066687776113,min_samples_leaf,param_min_samples_leaf,combined
33,0.2599005699157715,0.025325335851324987,0.058847808837890626,0.006722057915609957,0.2295368478086363,63,"{'min_samples_leaf': np.float64(0.2295368478086363), 'n_estimators': 63}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,83,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,504.0,504.0,504.0,504.0,504.0,504.0,0.0,82,504.0,504.0,504.0,504.0,504.0,504.0,0.0,126.0,126.0,126.0,126.0,126.0,126.0,0.0,70,126.0,126.0,126.0,126.0,126.0,126.0,0.0,min_samples_leaf,param_min_samples_leaf,combined
34,0.15183162689208984,0.031262741513979404,0.0452178955078125,0.01187295875107934,0.12558360138588193,32,"{'min_samples_leaf': np.float64(0.12558360138588193), 'n_estimators': 32}",0.7407407407407407,0.7160493827160493,0.7,0.65,0.7125,0.7038580246913579,0.02999739611724601,72,0.7227414330218068,0.7383177570093458,0.7701863354037267,0.7298136645962733,0.7608695652173914,0.7443857510497087,0.018193565020065357,728.0,704.0,728.0,728.0,760.0,729.6,17.816845961056067,75,728.0,704.0,728.0,728.0,760.0,729.6,17.816845961056067,99.8641975308642,96.53086419753089,97.56250000000001,99.53750000000002,99.28750000000001,98.55651234567902,1.2882570578662447,79,99.35514018691592,97.07476635514017,98.95962732919254,98.60248447204968,98.59627329192547,98.51765832704476,0.7735664799665337,min_samples_leaf,param_min_samples_leaf,combined
35,0.31539115905761717,0.04639820961439025,0.14339547157287597,0.008895346550655487,0.028587304286881554,60,"{'min_samples_leaf': np.float64(0.028587304286881554), 'n_estimators': 60}",0.9012345679012346,0.9012345679012346,0.8625,0.825,0.9375,0.8854938271604939,0.03844061150282963,35,0.9501557632398754,0.9470404984423676,0.9503105590062112,0.9472049689440993,0.9472049689440993,0.9483833517153306,0.0015123489926693046,5832.0,5848.0,5872.0,5720.0,5824.0,5819.2,52.23944869540642,27,5832.0,5848.0,5872.0,5720.0,5824.0,5819.2,52.23944869540642,314.35802469135785,303.83950617283955,297.61250000000007,310.3875,307.0875,306.6570061728395,5.71224988096282,30,309.62305295950154,307.1401869158877,305.9068322981366,302.6242236024845,303.5434782608696,305.76755480737603,2.5137792534014425,min_samples_leaf,param_min_samples_leaf,combined
36,0.3427859306335449,0.048566816567026286,0.09400062561035157,0.020869998121240355,0.2913956435440278,88,"{'min_samples_leaf': np.float64(0.2913956435440278), 'n_estimators': 88}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,83,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,704.0,704.0,704.0,704.0,704.0,704.0,0.0,76,704.0,704.0,704.0,704.0,704.0,704.0,0.0,176.0,176.0,176.0,176.0,176.0,176.0,0.0,51,176.0,176.0,176.0,176.0,176.0,176.0,0.0,min_samples_leaf,param_min_samples_leaf,combined
37,0.1528048038482666,0.01712022735952126,0.04542365074157715,0.003965934470193071,0.11483268851016866,36,"{'min_samples_leaf': np.float64(0.11483268851016866), 'n_estimators': 36}",0.7654320987654321,0.7160493827160493,0.775,0.6875,0.7375,0.7362962962962962,0.03206036996128655,68,0.8006230529595015,0.7850467289719626,0.8322981366459627,0.7639751552795031,0.7484472049689441,0.7860780557651748,0.029166883949066726,952.0,912.0,920.0,936.0,944.0,932.8,14.837789592793126,70,952.0,912.0,920.0,936.0,944.0,932.8,14.837789592793126,119.58024691358027,114.74074074074076,115.01249999999999,118.175,116.62500000000001,116.82669753086421,1.8484135931412276,76,118.57009345794394,115.30218068535827,117.04968944099379,116.7919254658385,115.7639751552795,116.6955728410828,1.136479290220111,min_samples_leaf,param_min_samples_leaf,combined
38,0.15178537368774414,0.016984405938241506,0.052131938934326175,0.01114629472044136,0.06251647656706492,28,"{'min_samples_leaf': np.float64(0.06251647656706492), 'n_estimators': 28}",0.8765432098765432,0.8888888888888888,0.825,0.8375,0.9,0.8655864197530864,0.029269285150018805,46,0.9065420560747663,0.9158878504672897,0.9130434782608695,0.8944099378881988,0.906832298136646,0.9073431241655541,0.007398328797589518,1392.0,1400.0,1400.0,1376.0,1416.0,1396.8,12.998461447417537,63,1392.0,1400.0,1400.0,1376.0,1416.0,1396.8,12.998461447417537,121.58024691358028,117.0,114.98750000000001,119.96249999999999,117.83749999999998,118.27354938271606,2.297694078343737,75,120.398753894081,117.94080996884735,117.40683229813666,118.50000000000001,116.85093167701862,118.21946556761672,1.2197461998893884,min_samples_leaf,param_min_samples_leaf,combined
